Format Version,1.23,Take Name,Exp_A1_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-12-06 09.12.15.497 AM,Total Frames in Take,587,Total Exported Frames,587,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
438,3.650000,0.433678,-0.804289,-0.260390,-0.311834,-1.418183,1.450363,0.888984,0.001976,-1.408751,1.434666,0.892886,0.000001,-1.365109,1.419943,0.875827,0.000001,-1.434460,1.425361,0.915745,0.000000,-1.474934,1.489036,0.896838,0.000001,-1.407662,1.482808,0.863622,0.000000,-1.404116,1.436018,0.889928,-1.357264,1.420482,0.874141,,,,-1.470749,1.489928,0.894382,-1.400145,1.485087,0.856194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,3.658333,0.434636,-0.796968,-0.266125,-0.324208,-1.418013,1.440472,0.888707,0.001985,-1.408579,1.424734,0.892433,0.000001,-1.364528,1.410621,0.875917,0.000001,-1.434688,1.414778,0.914551,0.000000,-1.475111,1.478680,0.896313,0.000001,-1.407160,1.473548,0.864318,0.000000,-1.403787,1.426468,0.889319,-1.356910,1.411043,0.873709,,,,-1.470484,1.480589,0.892777,-1.400460,1.475413,0.855453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,3.666667,0.436638,-0.790558,-0.271063,-0.333004,-1.417892,1.430563,0.888442,0.001984,-1.408398,1.414829,0.892033,0.000001,-1.364003,1.401326,0.875934,0.000001,-1.434759,1.404297,0.913577,0.000000,-1.475379,1.468221,0.895861,0.000001,-1.406922,1.464141,0.864804,0.000000,-1.403893,1.416499,0.889293,-1.356716,1.401410,0.873734,,,,-1.471205,1.469523,0.892787,-1.400326,1.465529,0.854974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,3.675000,0.440374,-0.791374,-0.269197,-0.327615,-1.417754,1.420485,0.887961,0.001608,-1.408131,1.404856,0.891666,0.000001,-1.363732,1.391487,0.875470,0.000001,-1.434304,1.394373,0.913465,0.000000,-1.475458,1.457826,0.895295,0.000001,-1.407143,1.453885,0.863911,0.000001,-1.403304,1.407078,0.888416,-1.355943,1.392666,0.872828,,,,-1.471266,1.459394,0.892112,-1.403878,1.451378,0.858706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,3.683333,0.443026,-0.786185,-0.272773,-0.333520,-1.417456,1.410788,0.887516,0.002084,-1.407750,1.395192,0.891141,0.000001,-1.363070,1.382367,0.875280,0.000001,-1.434076,1.384243,0.912522,0.000000,-1.475534,1.447583,0.894653,0.000001,-1.406849,1.444556,0.863982,0.000000,-1.403246,1.397418,0.888373,-1.355605,1.383363,0.872403,,,,-1.471377,1.449336,0.891436,-1.400268,1.446395,0.853819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3.691667,0.446493,-0.787831,-0.269259,-0.327820,-1.417152,1.400908,0.886891,0.001493,-1.407354,1.385410,0.890681,0.000001,-1.362693,1.372578,0.874771,0.000001,-1.433519,1.374633,0.912345,0.000000,-1.475370,1.437523,0.893816,0.000001,-1.406826,1.434398,0.862841,0.000000,-1.402694,1.387822,0.887611,-1.354869,1.374413,0.871834,,,,-1.470904,1.439936,0.890096,-1.403575,1.432388,0.857416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,3.700000,0.449060,-0.780689,-0.275837,-0.335834,-1.416564,1.391588,0.886047,0.001911,-1.406652,1.376119,0.889659,0.000001,-1.361660,1.364065,0.874078,0.000001,-1.432975,1.364648,0.910767,0.000000,-1.475248,1.427458,0.892936,0.000001,-1.406287,1.425650,0.862794,0.000001,-1.401446,1.379128,0.885612,-1.354244,1.365138,0.871410,,,,-1.471153,1.429543,0.889398,-1.400045,1.427196,0.852129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,3.708333,0.451120,-0.776810,-0.276682,-0.341328,-1.416100,1.381879,0.885519,0.002188,-1.406164,1.366427,0.889138,0.000001,-1.360943,1.354671,0.873995,0.000001,-1.432679,1.354697,0.909859,0.000000,-1.475012,1.417453,0.891979,0.000001,-1.405700,1.416147,0.862625,0.000000,-1.402088,1.367971,0.886985,-1.353617,1.355884,0.870906,,,,-1.470769,1.419543,0.888473,-1.400730,1.421455,0.847188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,3.716667,0.453720,-0.771604,-0.280781,-0.346306,-1.415407,1.372606,0.884565,0.002139,-1.405367,1.357198,0.888089,0.000001,-1.359911,1.346020,0.873219,0.000001,-1.431963,1.344990,0.908428,0.000000,-1.474686,1.407584,0.890914,0.000001,-1.405105,1.407235,0.862177,0.000000,-1.400552,1.360127,0.884379,-1.352454,1.347571,0.869555,,,,-1.470584,1.410026,0.887329,-1.399255,1.408747,0.849973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,3.725000,0.457379,-0.766863,-0.284569,-0.348921,-1.414574,1.363424,0.883463,0.001869,-1.404385,1.348100,0.886919,0.000001,-1.358720,1.337551,0.872227,0.000001,-1.430963,1.335428,0.906995,0.000000,-1.474276,1.397689,0.889747,0.000001,-1.404527,1.398352,0.861425,0.000000,-1.399219,1.351200,0.883055,-1.351738,1.338121,0.869256,,,,-1.470199,1.399867,0.886111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,3.733333,0.462297,-0.771333,-0.277758,-0.337901,-1.413859,1.353814,0.882354,0.001499,-1.403554,1.338636,0.886102,0.000001,-1.357999,1.327922,0.871191,0.000001,-1.429846,1.326373,0.906799,0.000000,-1.473663,1.387945,0.888389,0.000001,-1.404232,1.388193,0.859290,0.000000,-1.399143,1.341178,0.883053,-1.350635,1.329774,0.867975,,,,-1.469543,1.390531,0.884394,-1.401295,1.385668,0.851703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,3.741667,0.465938,-0.767081,-0.280517,-0.340291,-1.412936,1.344734,0.881130,0.002028,-1.402502,1.329637,0.884843,0.000001,-1.356752,1.319477,0.870142,0.000001,-1.428792,1.316977,0.905303,0.000000,-1.473117,1.378222,0.887018,0.000001,-1.403519,1.379355,0.858343,0.000000,-1.397853,1.332803,0.881141,-1.349523,1.320744,0.866791,,,,-1.469118,1.380566,0.883237,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.298045,3.425953,0.284756,,,,,,,,,,,,,,,
450,3.750000,0.469238,-0.763593,-0.281570,-0.342724,-1.411858,1.335651,0.879775,0.001992,-1.401334,1.320621,0.883508,0.000001,-1.355406,1.310865,0.869090,0.000001,-1.427667,1.307687,0.903738,0.000000,-1.472334,1.368656,0.885362,0.000001,-1.402548,1.370426,0.857178,0.000000,-1.396758,1.323644,0.879786,-1.348359,1.312163,0.865598,,,,-1.468160,1.371515,0.880959,-1.425066,1.336503,0.883551,,,,,,,,,,,,,,,,,,,,,,,,,1.302086,3.425411,0.283012,,,,,,,,,,,,,,,
451,3.758333,0.473037,-0.761155,-0.281168,-0.343255,-1.410827,1.326566,0.878419,0.002066,-1.400209,1.311620,0.882225,0.000001,-1.354138,1.302191,0.868050,0.000001,-1.426546,1.298515,0.902341,0.000000,-1.471577,1.359123,0.883659,0.000001,-1.401666,1.361380,0.855821,0.000000,-1.396091,1.314465,0.878943,-1.347317,1.302948,0.864820,,,,-1.467520,1.361730,0.879388,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.305961,3.424792,0.281309,,,,,,,,,,,,,,,
452,3.766667,0.476645,-0.757958,-0.281857,-0.344769,-1.409753,1.317487,0.876974,0.002062,-1.399036,1.302621,0.880816,0.000001,-1.352807,1.293593,0.866896,0.000001,-1.425383,1.289265,0.900753,0.000000,-1.470795,1.349539,0.881914,0.000001,-1.400743,1.352415,0.854493,0.000000,-1.394923,1.305196,0.877354,-1.346002,1.294198,0.863675,,,,-1.466951,1.351811,0.877810,-1.422945,1.318509,0.880028,,,,,,,,,,,,,,,,,,,,,,,,,1.309721,3.424221,0.279639,,,,,,,,,,,,,,,
453,3.775000,0.480538,-0.754942,-0.282931,-0.345103,-1.408538,1.308571,0.875327,0.002110,-1.397697,1.293803,0.879195,0.000001,-1.351334,1.285219,0.865440,0.000001,-1.423993,1.280182,0.899020,0.000000,-1.469895,1.340048,0.880067,0.000001,-1.399770,1.343604,0.852912,0.000000,-1.393336,1.296788,0.875283,-1.344284,1.286183,0.861581,,,,-1.465950,1.342463,0.875932,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.313485,3.423711,0.277974,,,,,,,,,,,,,,,
454,3.783333,0.484460,-0.752067,-0.283078,-0.345774,-1.407199,1.299669,0.873550,0.001827,-1.396255,1.284993,0.877476,0.000001,-1.349752,1.276797,0.863959,0.000001,-1.422535,1.271156,0.897171,0.000000,-1.468842,1.330630,0.877972,0.000001,-1.398612,1.334770,0.851172,0.000000,-1.391799,1.287777,0.873516,-1.343186,1.276960,0.860882,,,,-1.464745,1.333151,0.873318,-1.420693,1.300163,0.876655,,,,,,,,,,,,,,,,,,,,,,,,,1.317308,3.423127,0.276259,,,,,,,,,,,,,,,
455,3.791667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.464127,1.323354,0.872137,-1.419320,1.291422,0.874617,-1.341774,1.268413,0.859673,,,,,,,,,,,,,,,,,,,,,,1.321231,3.422550,0.274503,,,,,,,,,,,,,,,
456,3.800000,0.490868,-0.747587,-0.281897,-0.347413,-1.404770,1.283397,0.870532,0.002135,-1.393688,1.268864,0.874602,0.000001,-1.346952,1.261211,0.861583,0.000001,-1.420000,1.254745,0.894055,0.000000,-1.466829,1.313609,0.874251,0.000001,-1.396382,1.318555,0.848168,0.000000,-1.390008,1.268772,0.871796,-1.340315,1.259430,0.858729,,,,-1.463001,1.313814,0.870278,-1.417978,1.282078,0.873334,,,,,,,,,,,,,,,,,,,,,,,,,1.325147,3.421957,0.272811,,,,,,,,,,,,,,,
457,3.808333,0.494380,-0.745738,-0.279974,-0.347961,-1.403254,1.274003,0.868765,0.002100,-1.392118,1.259545,0.872956,0.000001,-1.345264,1.252098,0.860245,0.000001,-1.418469,1.245357,0.892304,0.000000,-1.465496,1.303891,0.872001,0.000001,-1.394922,1.309123,0.846320,0.000000,-1.388224,1.259927,0.869912,-1.338488,1.251148,0.856848,,,,-1.461482,1.304661,0.867675,-1.416586,1.273494,0.871166,,,,,,,,,,,,,,,,,,,,,,,,,1.328978,3.421418,0.271109,,,,,,,,,,,,,,,
458,3.816667,0.498492,-0.742735,-0.281041,-0.347658,-1.401645,1.264904,0.866795,0.001976,-1.390377,1.250558,0.871017,0.000001,-1.343413,1.243582,0.858440,0.000001,-1.416640,1.236104,0.890287,0.000000,-1.464192,1.294167,0.869854,0.000001,-1.393600,1.300108,0.844378,0.000000,-1.386106,1.251994,0.867188,-1.336675,1.242529,0.855209,,,,-1.460313,1.294782,0.866146,-1.414977,1.263989,0.869792,,,,,,,,,,,,,,,,,,,,,,,,,1.332768,3.420882,0.269423,,,,,,,,,,,,,,,
459,3.825000,0.502435,-0.740349,-0.280700,-0.347348,-1.399954,1.255760,0.864910,0.001996,-1.388586,1.241517,0.869206,0.000001,-1.341520,1.234897,0.856821,0.000001,-1.414802,1.226891,0.888410,0.000000,-1.462750,1.284518,0.867669,0.000001,-1.392114,1.290980,0.842445,0.000000,-1.384381,1.242696,0.866016,-1.335019,1.234090,0.853942,,,,-1.459044,1.285524,0.864084,-1.413522,1.255514,0.867596,,,,,,,,,,,,,,,,,,,,,,,,,1.336563,3.420335,0.267739,,,,,,,,,,,,,,,
460,3.833333,0.506692,-0.737131,-0.282008,-0.346948,-1.398227,1.246782,0.863020,0.001841,-1.386719,1.232659,0.867342,0.000001,-1.339552,1.226547,0.855083,0.000001,-1.412830,1.217746,0.886469,0.000000,-1.461334,1.274867,0.865619,0.000001,-1.390702,1.282092,0.840589,0.000000,-1.382483,1.234267,0.864223,-1.333394,1.224876,0.853405,,,,-1.457799,1.275706,0.862720,-1.411943,1.246361,0.866042,,,,,,,,,,,,,,,,,,,,,,,,,1.340445,3.419790,0.266090,,,,,,,,,,,,,,,
461,3.841667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.456347,1.266174,0.860984,,,,-1.331435,1.216928,0.851594,,,,,,,,,,,,,,,,,,,,,,1.344239,3.419221,0.264460,,,,,,,,,,,,,,,
462,3.850000,0.514143,-0.734049,-0.279006,-0.344942,-1.395067,1.230396,0.859818,0.002108,-1.383403,1.216469,0.864352,0.000001,-1.336081,1.210858,0.852454,0.000001,-1.409440,1.201402,0.883460,0.000000,-1.458552,1.257670,0.861736,0.000001,-1.387861,1.265579,0.837085,0.000000,-1.379923,1.215534,0.862665,-1.329704,1.207616,0.850961,,,,-1.454681,1.257191,0.858395,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.347994,3.418641,0.262808,,,,,,,,,,,,,,,
463,3.858333,0.517814,-0.732366,-0.277197,-0.344487,-1.393192,1.220867,0.858187,0.002102,-1.381463,1.207033,0.862839,0.005330,-1.334056,1.201658,0.851175,0.000001,-1.407492,1.191897,0.881903,0.000000,-1.456851,1.247760,0.859698,0.000001,-1.386101,1.255987,0.835320,0.000000,-1.377948,1.206298,0.861289,-1.327585,1.199277,0.849543,,,,-1.453113,1.247171,0.857357,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.351859,3.418128,0.261173,,,,,,,,,,,,,,,
464,3.866667,0.521007,-0.731035,-0.274305,-0.344814,-1.391248,1.211419,0.856641,0.002146,-1.379495,1.197656,0.861439,0.076265,-1.331996,1.192403,0.850096,0.000001,-1.405581,1.182521,0.880424,0.000000,-1.455018,1.238071,0.857616,0.000001,-1.384151,1.246443,0.833630,0.000000,-1.376002,1.197058,0.860393,-1.325462,1.190822,0.848561,,,,-1.451203,1.238258,0.855291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,3.875000,0.524535,-0.729144,-0.273001,-0.344502,-1.389200,1.202258,0.854984,0.002175,-1.377379,1.188588,0.859880,0.000001,-1.329801,1.183599,0.848753,0.000001,-1.403447,1.173355,0.878813,0.000000,-1.453143,1.228504,0.855598,0.000001,-1.382232,1.237244,0.831875,0.000000,-1.373677,1.189070,0.858365,-1.322966,1.182994,0.846800,,,,-1.449321,1.229028,0.853636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,3.883333,0.532295,-0.742273,-0.256895,-0.315750,-1.387096,1.192574,0.853107,0.002072,-1.375091,1.179272,0.858540,0.000001,-1.327850,1.173612,0.846350,0.000001,-1.400537,1.165294,0.879209,0.000000,-1.451074,1.218730,0.853896,0.000001,-1.380927,1.225963,0.827538,0.000000,-1.371548,1.179633,0.857331,-1.320783,1.174192,0.845836,-1.392368,1.168772,0.884868,-1.447348,1.219555,0.852133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,3.891667,0.538546,-0.752146,-0.243366,-0.291577,-1.384906,1.183001,0.851298,0.001920,-1.372728,1.170041,0.857156,0.107005,-1.325780,1.163814,0.844137,0.000001,-1.397615,1.157168,0.879178,0.000001,-1.448932,1.209035,0.852225,0.000001,-1.379475,1.214949,0.823795,0.000000,-1.369317,1.170428,0.856171,-1.318378,1.165726,0.844584,-1.390126,1.160135,0.882968,-1.445321,1.210054,0.850682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,3.900000,0.543653,-0.759198,-0.232043,-0.272427,-1.382577,1.173692,0.849446,0.001831,-1.370253,1.161032,0.855645,0.050320,-1.323529,1.154350,0.842056,0.000001,-1.394694,1.149082,0.878664,0.000001,-1.446658,1.199587,0.850397,0.000001,-1.377748,1.204410,0.820469,0.000000,-1.366809,1.162051,0.854407,-1.315903,1.157375,0.843286,-1.387761,1.151677,0.880927,-1.442915,1.201316,0.848425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,3.908333,0.551377,-0.757636,-0.226509,-0.265830,-1.379551,1.164943,0.848170,0.002353,-1.367062,1.152570,0.854613,0.050320,-1.320245,1.146261,0.841168,0.000001,-1.391353,1.140733,0.877848,0.000001,-1.443976,1.189985,0.848607,0.000001,-1.375121,1.195165,0.818613,0.000000,,,,-1.313376,1.149190,0.841907,-1.385344,1.143078,0.878902,-1.440773,1.192131,0.846458,-1.367713,1.199547,0.815342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,3.916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.438742,1.182155,0.845434,-1.365326,1.191101,0.813438,-1.310726,1.141091,0.840639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,3.925000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.436521,1.172554,0.843902,,,,-1.307971,1.132476,0.839405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,3.933333,0.563651,-0.744880,-0.231347,-0.271901,-1.372508,1.143907,0.844450,0.001888,-1.359727,1.131859,0.850935,0.000001,-1.312520,1.127252,0.838180,0.000001,-1.383987,1.118928,0.873612,0.000000,-1.437714,1.166843,0.844155,0.000001,-1.368593,1.174654,0.815366,0.000000,-1.355401,1.129074,0.847016,-1.305151,1.124319,0.837752,,,,-1.434010,1.163401,0.841979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,3.941667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.352623,1.120066,0.845183,,,,,,,-1.431341,1.154422,0.839556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,3.950000,0.566550,-0.728696,-0.248230,-0.293947,-1.367275,1.127133,0.840688,0.002121,-1.354384,1.115009,0.846805,0.000001,-1.306802,1.112110,0.834976,0.000001,-1.378874,1.100322,0.868126,0.000000,-1.432949,1.148683,0.840070,0.000001,-1.363366,1.159539,0.813465,0.000000,-1.349575,1.112183,0.843376,-1.298772,1.108419,0.833977,,,,-1.428405,1.145759,0.836934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,3.958333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.425570,1.136269,0.834926,,,,-1.295796,1.100399,0.832362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,3.966667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.422565,1.126925,0.832565,,,,-1.292680,1.091906,0.831063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,3.975000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.419714,1.117767,0.830235,-1.346846,1.134142,0.796791,-1.289498,1.083639,0.829425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,3.983333,0.574326,-0.707139,-0.265506,-0.315612,-1.357440,1.099484,0.833873,0.001720,-1.344295,1.087485,0.839688,0.000001,-1.296332,1.086893,0.829125,0.000001,-1.368819,1.070788,0.859432,0.000000,-1.423804,1.118767,0.832511,0.000001,-1.353950,1.133488,0.808611,0.000000,-1.336305,1.079100,0.834840,-1.286002,1.075392,0.827793,,,,-1.416631,1.108429,0.827966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,3.991667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.333422,1.069588,0.833785,,,,,,,-1.413183,1.099444,0.825334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.409760,1.090183,0.823058,-1.336809,1.108762,0.789915,-1.278831,1.059210,0.824201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,4.008333,0.585089,-0.692007,-0.273807,-0.322221,-1.347153,1.073528,0.827236,0.001849,-1.333689,1.061866,0.833007,0.000001,-1.285583,1.063134,0.823176,0.000001,-1.357911,1.043934,0.852027,0.000000,-1.414115,1.090556,0.825242,0.000001,-1.344466,1.108149,0.802726,0.000000,-1.325592,1.052746,0.829163,-1.275014,1.050994,0.822403,,,,-1.406477,1.080735,0.820835,-1.333186,1.100204,0.787642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,4.016667,0.588003,-0.688282,-0.272045,-0.326362,-1.342720,1.062663,0.824728,0.002207,-1.329267,1.051054,0.830629,0.000001,-1.281056,1.052586,0.821369,0.000001,-1.353621,1.032951,0.849316,0.000000,-1.409738,1.079363,0.821988,0.000001,-1.339917,1.097361,0.800340,0.000000,-1.322386,1.043153,0.828055,-1.270629,1.043646,0.819883,,,,-1.402175,1.072376,0.817426,-1.328192,1.088011,0.788662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,4.025000,0.597639,-0.691779,-0.258958,-0.311784,-1.337799,1.052087,0.822540,0.001496,-1.324238,1.040859,0.828912,0.000000,-1.276056,1.042399,0.819503,0.000001,-1.348407,1.023378,0.848413,0.000000,-1.404962,1.068083,0.819206,0.000001,-1.335332,1.085718,0.796666,0.000001,,,,-1.266895,1.035529,0.818070,,,,-1.398720,1.062860,0.815251,-1.327628,1.074804,0.790765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,4.033333,0.599519,-0.686329,-0.261012,-0.318436,-1.333441,1.042025,0.819979,0.002168,-1.319872,1.030812,0.826363,0.000000,-1.271601,1.032800,0.817512,0.000001,-1.344133,1.012923,0.845374,0.000000,-1.400674,1.057598,0.816094,0.000001,-1.330923,1.075993,0.794553,0.000001,-1.314148,1.026236,0.823451,-1.262682,1.027740,0.815882,,,,-1.394820,1.053945,0.812439,-1.320304,1.071242,0.783918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,4.041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.390583,1.045486,0.809146,-1.319552,1.058100,0.785919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,4.050000,0.609530,-0.685187,-0.249634,-0.310927,-1.324991,1.024392,0.815545,0.001638,-1.311355,1.013540,0.822390,0.000000,-1.263028,1.015834,0.813923,0.000001,-1.335584,0.995948,0.841716,0.000000,-1.392361,1.039037,0.810575,0.000001,-1.322629,1.057600,0.789121,0.000001,,,,-1.254398,1.011512,0.812125,,,,-1.386746,1.036302,0.806428,-1.315375,1.049700,0.783251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,4.058333,0.611220,-0.680238,-0.250693,-0.317552,-1.320405,1.014979,0.812681,0.002125,-1.306786,1.004130,0.819567,0.000001,-1.258378,1.006790,0.811693,0.000001,-1.331138,0.986190,0.838413,0.000000,-1.387795,1.029299,0.807081,0.000001,-1.317925,1.048488,0.786650,0.000000,-1.301521,1.001904,0.816087,-1.249785,1.003982,0.809579,,,,-1.382090,1.028238,0.802756,-1.307832,1.046631,0.776284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,4.066667,0.618210,-0.682629,-0.238594,-0.308070,-1.315680,1.005566,0.810279,0.001816,-1.302050,0.995006,0.817579,0.000001,-1.253621,0.997579,0.809804,0.000001,-1.326411,0.977620,0.836926,0.000000,-1.383099,1.019438,0.803943,0.000001,-1.313218,1.038188,0.783144,0.000000,-1.296754,0.994165,0.812885,-1.245644,0.996037,0.807631,,,,-1.378467,1.018084,0.801019,-1.307063,1.032841,0.778821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,4.075000,0.620745,-0.677116,-0.241210,-0.313062,-1.311094,0.996621,0.807363,0.002316,-1.297423,0.986111,0.814660,0.000001,-1.248960,0.989227,0.807313,0.000001,-1.321774,0.968287,0.833617,0.000000,-1.378588,1.009922,0.800621,0.000001,-1.308723,1.029557,0.780602,0.000001,-1.292714,0.985785,0.811150,-1.240691,0.989223,0.804470,,,,-1.373718,1.009703,0.797315,-1.299377,1.030020,0.771455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,4.083333,0.624005,-0.669908,-0.247399,-0.317231,-1.306461,0.988001,0.804434,0.001865,-1.292661,0.977592,0.811631,0.000001,-1.244222,0.981554,0.804533,0.000001,-1.316811,0.959118,0.830218,0.000000,-1.374124,1.000375,0.797611,0.000001,-1.304488,1.021369,0.778179,0.000000,-1.287652,0.978474,0.808022,-1.236763,0.981044,0.803212,,,,-1.369916,1.000091,0.795456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,4.091667,0.626512,-0.665102,-0.248696,-0.321360,-1.301816,0.979253,0.801760,0.002144,-1.287990,0.968901,0.808990,0.000001,-1.239529,0.973310,0.802321,0.000001,-1.312140,0.950088,0.827235,0.000000,-1.369519,0.991130,0.794474,0.000001,-1.299900,1.012836,0.775777,0.000000,-1.283857,0.969194,0.806841,-1.232084,0.973318,0.801018,,,,-1.365111,0.991823,0.792150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.551185,2.612652,0.469488,,,,,,,,,,,,
492,4.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.360961,0.982746,0.789664,-1.286080,1.005492,0.763688,-1.227625,0.965508,0.799272,,,,,,,,,,,,,,,,,,,,,,,,,0.555803,2.610276,0.468826,,,,,,,,,,,,
493,4.108333,0.630623,-0.655852,-0.251843,-0.329769,-1.293314,0.963754,0.796963,0.002189,-1.279446,0.953487,0.804232,0.000001,-1.230961,0.958723,0.798383,0.000001,-1.303583,0.934016,0.821791,0.000000,-1.361071,0.974750,0.788837,0.000001,-1.291512,0.997794,0.771574,0.000000,-1.274760,0.952950,0.802015,-1.222908,0.958155,0.797087,,,,-1.356184,0.974534,0.786453,-1.281758,0.997352,0.761185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,4.116667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.351600,0.966049,0.783442,-1.277110,0.989428,0.758471,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548632,2.613846,0.469532,,,,,,,,,,,,
