Format Version,1.23,Take Name,Exp_00A,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-06-08 10.54.50.269 AM,Total Frames in Take,1435,Total Exported Frames,1435,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
539,4.491667,0.029844,0.990901,0.104463,-0.079454,-0.394887,1.232062,0.096585,0.000559,-0.405420,1.191741,0.102778,0.000001,-0.460332,1.232178,0.107648,0.000001,-0.388903,1.271014,0.091767,0.000000,-0.324895,1.233315,0.084146,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.398730,1.198860,0.089269,-0.455367,1.236940,0.097526,-0.386072,1.283893,0.084834,-0.320428,1.248010,0.078485,,,,-0.372658,1.065587,0.158513,-0.317934,0.983181,0.159167,-0.317829,1.004447,0.184751,-0.349199,1.066143,0.109838,-0.350769,1.020870,0.197720,,,,,,,,,,,,,,,,,,,,,,0.819666,0.571449,-3.612267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.389790,1.018139,0.076312,,,,,,,,,,-0.382850,0.958454,0.116675,,,,,,,-0.520696,1.150693,0.178141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,4.500000,0.029908,0.990915,0.104296,-0.079470,-0.394882,1.232157,0.096628,0.000448,-0.405419,1.191839,0.102835,0.000000,-0.460326,1.232283,0.107695,0.000000,-0.388894,1.271107,0.091796,0.000001,-0.324890,1.233399,0.084185,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.454552,1.237001,0.097207,-0.385420,1.283726,0.084490,-0.319811,1.247679,0.078205,-0.398402,1.204210,0.086989,-0.372184,1.065701,0.158106,-0.317608,0.983069,0.159060,-0.317530,1.004473,0.184513,-0.348766,1.066010,0.109593,-0.350428,1.020884,0.197516,,,,,,,,,,,,,,,,,,,,,,0.819685,0.571518,-3.612083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.389341,1.018234,0.076324,,,,,,,,,,-0.382604,0.958254,0.116426,,,,,,,-0.520049,1.150210,0.177704,0.291462,1.666924,0.654617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,4.508333,0.029972,0.990929,0.104128,-0.079487,-0.394871,1.232245,0.096668,0.000440,-0.405411,1.191930,0.102889,0.000000,-0.460314,1.232382,0.107738,0.000000,-0.388879,1.271193,0.091822,0.000001,-0.324879,1.233476,0.084221,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.453895,1.236896,0.096473,-0.384849,1.283134,0.084410,-0.319178,1.247272,0.077814,-0.397882,1.203773,0.086909,-0.371788,1.065701,0.157749,-0.317142,0.982922,0.158933,-0.317288,1.004426,0.184341,-0.348424,1.065660,0.109527,-0.350209,1.020912,0.197432,,,,,,,,,,,,,,,,,,,,,,0.819618,0.571465,-3.612335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.388839,1.018339,0.076369,,,,,,,,,,-0.382316,0.958110,0.116178,-0.388429,0.974537,-0.164755,1.169088,2.015409,-1.123755,,,,0.291109,1.666336,0.654062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,4.516667,0.030037,0.990944,0.103960,-0.079504,-0.394850,1.232331,0.096705,0.000608,-0.405394,1.192019,0.102941,0.000000,-0.460292,1.232477,0.107779,0.000000,-0.388855,1.271276,0.091846,0.000001,-0.324859,1.233550,0.084254,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.453371,1.237165,0.095926,-0.384009,1.283265,0.083809,-0.318497,1.246635,0.077991,-0.397303,1.203602,0.086627,-0.371482,1.065596,0.157664,-0.316838,0.982582,0.159063,-0.317151,1.004114,0.184524,-0.347945,1.065377,0.109446,-0.349903,1.020561,0.197337,,,,,,,,,,,,,,,,,,,,,,0.819590,0.571373,-3.612549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.388476,1.018356,0.076253,,,,,,,,,,-0.382140,0.957372,0.115452,-0.387537,0.974287,-0.165109,,,,,,,0.290656,1.665597,0.653392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,4.525000,0.030102,0.990958,0.103791,-0.079520,-0.394811,1.232410,0.096678,0.000529,-0.405358,1.192101,0.102929,0.000001,-0.460252,1.232567,0.107756,0.000000,-0.388812,1.271353,0.091805,0.000001,-0.324820,1.233618,0.084223,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.396613,1.203689,0.086266,-0.452749,1.237200,0.095571,-0.383120,1.283693,0.083184,,,,,,,-0.371264,1.065461,0.157733,-0.316539,0.982576,0.159073,-0.316607,1.004521,0.184099,-0.347558,1.065108,0.109749,-0.349619,1.020484,0.197223,,,,,,,,,,,,,,,,-0.317693,1.246737,0.077698,,,,0.819540,0.571255,-3.612633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.388110,1.018355,0.076164,,,,,,,,,,-0.381829,0.957348,0.115354,-0.386804,0.973928,-0.165605,,,,,,,0.290453,1.665176,0.653007,1.326597,2.687206,-0.000705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,4.533333,0.030167,0.990973,0.103622,-0.079537,-0.394773,1.232496,0.096707,0.000534,-0.405324,1.192191,0.102973,0.000000,-0.460214,1.232664,0.107788,0.000000,-0.388771,1.271437,0.091820,0.000001,-0.324783,1.233694,0.084248,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.451946,1.237273,0.095377,-0.382530,1.283331,0.083051,-0.316999,1.246867,0.077365,-0.395904,1.203935,0.085796,-0.370985,1.065272,0.157753,-0.316318,0.982417,0.159070,-0.316442,1.004242,0.184294,-0.347148,1.065005,0.109649,-0.349378,1.020329,0.197214,,,,,,,,,,,,,,,,,,,,,,0.819569,0.571209,-3.612694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.387895,1.017173,0.075484,,,,,,,,,,-0.381560,0.957213,0.115263,-0.385959,0.973464,-0.166158,,,,-0.518219,1.149375,0.176916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,4.541667,0.029797,0.990941,0.104127,-0.079412,-0.394723,1.232524,0.096709,0.000573,-0.405251,1.192205,0.102927,0.000001,-0.460168,1.232638,0.107767,0.000001,-0.388743,1.271474,0.091865,0.000000,-0.324730,1.233778,0.084275,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.394897,1.198520,0.087425,-0.451662,1.237199,0.094864,-0.382007,1.282847,0.083136,-0.316410,1.246972,0.076984,,,,-0.370672,1.064978,0.157911,-0.316123,0.982343,0.158984,-0.316177,1.004094,0.184152,-0.346821,1.064904,0.109487,-0.349127,1.020312,0.197201,,,,,,,,,,,,,,,,,,,,,,0.819672,0.571537,-3.612122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.387213,1.017433,0.075817,,,,,,,,,,-0.381094,0.957509,0.115521,-0.385428,0.973636,-0.166198,,,,-0.517810,1.149206,0.176715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,4.550000,0.029631,0.990960,0.104126,-0.079234,-0.394668,1.232588,0.096710,0.000169,-0.405187,1.192266,0.102924,0.000000,-0.460117,1.232683,0.107742,0.000001,-0.388698,1.271540,0.091869,0.000001,-0.324670,1.233863,0.084303,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.451821,1.240663,0.094969,-0.381482,1.282798,0.083046,-0.315828,1.246990,0.076849,-0.394884,1.203753,0.085405,-0.370365,1.064864,0.157906,-0.315949,0.982234,0.158961,-0.316056,1.003851,0.184438,-0.346446,1.065021,0.109162,-0.348931,1.020348,0.197181,,,,,,,,,,,,,,,,,,,,,,0.819609,0.571369,-3.612411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.386849,1.017417,0.075551,,,,,,,,,,-0.380829,0.957604,0.115571,-0.384940,0.973742,-0.166420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,4.558333,0.029467,0.990980,0.104124,-0.079049,-0.394606,1.232655,0.096708,0.000144,-0.405116,1.192330,0.102918,0.000000,-0.460060,1.232731,0.107714,0.000001,-0.388645,1.271608,0.091870,0.000001,-0.324604,1.233950,0.084330,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.451278,1.240872,0.094668,-0.380864,1.282898,0.082831,-0.315253,1.247132,0.076738,-0.394531,1.203504,0.085595,-0.369969,1.065032,0.157733,-0.315786,0.982161,0.158979,-0.315849,1.003533,0.184597,-0.345994,1.065272,0.108829,-0.348808,1.020362,0.197183,,,,,,,,,,,,,,,,,,,,,,0.819624,0.571514,-3.612244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.386596,1.017348,0.075399,,,,,,,,,,-0.380606,0.957695,0.115600,-0.384256,0.973588,-0.166684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,4.566667,0.029528,0.990995,0.103957,-0.079063,-0.394544,1.232738,0.096732,0.000389,-0.405056,1.192416,0.102957,0.000000,-0.459997,1.232824,0.107742,0.000000,-0.388579,1.271689,0.091880,0.000001,-0.324542,1.234022,0.084350,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.449982,1.237515,0.094266,-0.380138,1.283241,0.082638,-0.314790,1.246705,0.077222,-0.394193,1.203200,0.086005,-0.369628,1.065183,0.157666,-0.315640,0.982151,0.159024,-0.315633,1.003579,0.184583,-0.345648,1.065383,0.108771,-0.348628,1.020301,0.197166,,,,,,,,,,,,,,,,,,,,,,0.819620,0.571461,-3.612343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.386232,1.017494,0.075351,,,,,,,,,,-0.380286,0.957819,0.115715,-0.383631,0.973521,-0.166814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,4.575000,0.029590,0.991009,0.103790,-0.079078,-0.394466,1.232812,0.096699,0.000312,-0.404982,1.192493,0.102938,0.000001,-0.459919,1.232908,0.107712,0.000000,-0.388498,1.271761,0.091834,0.000001,-0.324465,1.234086,0.084314,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.393442,1.203389,0.085987,-0.449221,1.237840,0.094346,-0.379398,1.283506,0.082598,,,,,,,-0.369293,1.065379,0.157630,-0.315499,0.982152,0.158998,-0.315525,1.003557,0.184790,-0.345354,1.065415,0.108820,-0.348447,1.019992,0.197082,,,,,,,,,,,,,,,,-0.314049,1.246710,0.077374,,,,0.819588,0.571388,-3.612366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.385856,1.017586,0.075359,,,,,,,,,,-0.380029,0.957845,0.115744,-0.382959,0.973470,-0.166815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,4.583333,0.029652,0.991024,0.103622,-0.079092,-0.394388,1.232896,0.096725,0.000500,-0.404907,1.192581,0.102978,0.000000,-0.459840,1.233002,0.107741,0.000000,-0.388417,1.271843,0.091846,0.000001,-0.324387,1.234159,0.084335,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.448643,1.238037,0.094434,-0.378660,1.283585,0.082689,-0.313375,1.246695,0.077386,-0.392761,1.203753,0.085763,-0.368896,1.065633,0.157426,-0.315400,0.982031,0.159105,-0.315265,1.003592,0.184565,-0.344964,1.065474,0.108678,-0.348314,1.019836,0.197104,,,,,,,,,,,,,,,,,,,,,,0.819715,0.571705,-3.611900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.385732,1.015953,0.074256,,,,,,,,,,-0.379761,0.957904,0.115898,-0.382067,0.973418,-0.166714,,,,,,,0.288587,1.661757,0.649971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,4.591667,0.029714,0.991038,0.103454,-0.079107,-0.394302,1.232980,0.096752,0.000418,-0.404825,1.192667,0.103019,0.000000,-0.459753,1.233095,0.107771,0.000000,-0.388327,1.271924,0.091859,0.000001,-0.324301,1.234232,0.084358,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.447874,1.238355,0.094788,-0.378036,1.283320,0.083210,-0.312635,1.246923,0.077130,-0.392103,1.204232,0.085627,-0.368635,1.065699,0.157448,-0.315273,0.982026,0.159152,-0.315237,1.003514,0.184826,-0.344639,1.065511,0.108719,-0.348179,1.019842,0.197116,,,,,,,,,,,,,,,,,,,,,,0.819660,0.571499,-3.612091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.385451,1.016116,0.074297,,,,,,,,,,-0.379512,0.958042,0.116040,-0.381460,0.974074,-0.165956,,,,,,,0.288565,1.661620,0.649856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,4.600000,0.029595,0.991057,0.103444,-0.078932,-0.394205,1.233046,0.096755,0.000279,-0.404722,1.192732,0.103019,0.000000,-0.459661,1.233149,0.107749,0.000001,-0.388237,1.271992,0.091863,0.000001,-0.324200,1.234313,0.084387,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.448131,1.241717,0.095349,-0.377202,1.283627,0.083143,-0.312055,1.246959,0.077021,-0.391099,1.198979,0.087255,-0.368350,1.065872,0.157381,-0.315163,0.982044,0.159229,-0.315092,1.003576,0.184870,-0.344378,1.065452,0.108830,-0.348119,1.019797,0.197158,,,,,,,,,,,,,,,,,,,,,,0.819710,0.571503,-3.612183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.385130,1.016316,0.074438,,,,,,,,,,-0.379325,0.958114,0.116070,-0.380689,0.974275,-0.165934,,,,,,,0.288420,1.661350,0.649604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,4.608333,0.029657,0.991071,0.103275,-0.078946,-0.394104,1.233113,0.096761,0.000205,-0.404625,1.192802,0.103040,0.000000,-0.459560,1.233225,0.107759,0.000001,-0.388133,1.272056,0.091856,0.000000,-0.324100,1.234368,0.084390,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.447788,1.241718,0.095801,-0.376416,1.283987,0.082970,-0.311507,1.246884,0.076986,-0.390643,1.199089,0.087217,-0.368059,1.066051,0.157306,-0.315055,0.982073,0.159277,-0.314955,1.003612,0.184886,-0.344055,1.065502,0.108827,-0.348048,1.019881,0.197217,,,,,,,,,,,,,,,,,,,,,,0.819645,0.571423,-3.612259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.384859,1.016509,0.074537,,,,,,,,,,-0.379142,0.958156,0.116081,-0.379983,0.974573,-0.165898,,,,,,,0.288256,1.661021,0.649301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,4.616667,0.029566,0.991091,0.103239,-0.078774,-0.393995,1.233182,0.096763,0.000378,-0.404511,1.192869,0.103041,0.000000,-0.459454,1.233285,0.107737,0.000001,-0.388027,1.272126,0.091857,0.000001,-0.323986,1.234447,0.084417,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.446807,1.242340,0.095351,-0.375849,1.284136,0.082874,-0.310854,1.246859,0.076909,-0.390708,1.204359,0.086003,-0.367865,1.066005,0.157374,-0.314948,0.982024,0.159371,-0.314780,1.003736,0.184851,-0.343819,1.065191,0.109194,-0.347914,1.019852,0.197158,,,,,,,,,,,,,,,,,,,,,,0.819614,0.571365,-3.612343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.384585,1.016647,0.074543,,,,,,,,,,-0.378945,0.958219,0.116064,-0.379423,0.974530,-0.166046,,,,,,,0.288081,1.660725,0.649019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,4.625000,0.029628,0.991106,0.103070,-0.078787,-0.393883,1.233267,0.096786,0.000528,-0.404403,1.192958,0.103078,0.000000,-0.459342,1.233380,0.107763,0.000000,-0.387912,1.272208,0.091866,0.000001,-0.323875,1.234521,0.084436,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.445631,1.239146,0.094841,-0.375375,1.284104,0.082806,-0.310392,1.246688,0.077083,-0.390190,1.204368,0.085967,-0.367653,1.066052,0.157358,-0.314834,0.982019,0.159421,-0.314615,1.003914,0.184781,-0.343570,1.065125,0.109270,-0.347772,1.019670,0.197160,,,,,,,,,,,,,,,,,,,,,,0.819544,0.571251,-3.612694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.384346,1.016782,0.074619,,,,,,,,,,-0.378801,0.958155,0.115947,-0.378689,0.974228,-0.166436,,,,,,,0.287942,1.660491,0.648774,1.327293,2.685724,-0.001210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,4.633333,0.029689,0.991121,0.102900,-0.078800,-0.393763,1.233347,0.096752,0.000362,-0.404286,1.193041,0.103059,0.000001,-0.459221,1.233470,0.107732,0.000000,-0.387788,1.272286,0.091819,0.000001,-0.323755,1.234591,0.084399,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.389771,1.204270,0.086038,-0.445231,1.239235,0.094633,-0.374896,1.284186,0.082645,,,,,,,-0.367454,1.066115,0.157361,-0.314666,0.982108,0.159375,-0.314508,1.003933,0.184760,-0.343302,1.065155,0.109296,-0.347623,1.019689,0.197206,,,,,,,,,,,,,,,,-0.309920,1.246686,0.076986,,,,0.819595,0.571415,-3.612289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.384041,1.016934,0.074699,,,,,,,,,,-0.378623,0.958143,0.115911,-0.378278,0.974293,-0.166570,,,,,,,0.287753,1.660202,0.648546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
