Format Version,1.23,Take Name,EXP_00A,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-07-06 11.21.54.277 AM,Total Frames in Take,697,Total Exported Frames,697,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
307,2.558333,-0.347746,0.926270,-0.085172,0.117656,-0.460044,1.268227,0.191513,0.000237,-0.519898,1.264723,0.146384,0.000001,-0.465077,1.304359,0.175530,0.313758,-0.484942,1.278368,0.233119,0.045747,-0.414654,1.272760,0.233852,0.036943,-0.462576,1.230089,0.199793,0.000000,-0.445182,1.271408,0.187470,0.000000,-0.427980,1.255880,0.164446,0.000001,-0.519083,1.264139,0.146490,-0.464417,1.304198,0.175431,-0.484275,1.277727,0.232886,-0.413870,1.272212,0.233746,,,,-0.444550,1.269674,0.187338,-0.427477,1.254322,0.164697,,,,-0.460517,1.229148,0.199115,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.437401,1.260175,0.174630,-0.456486,1.243225,0.191990,,,,,,,,,,,,,,,,,,,,,,,,
308,2.566667,-0.347226,0.926448,-0.085659,0.117432,-0.459791,1.267844,0.191672,0.000243,-0.519650,1.264373,0.146547,0.000001,-0.464780,1.303968,0.175656,0.313758,-0.484676,1.278054,0.233269,0.045747,-0.414395,1.272359,0.234006,0.036943,-0.462370,1.229717,0.199987,0.000000,-0.444925,1.271003,0.187626,0.000000,-0.427743,1.255433,0.164615,0.000001,-0.518921,1.263845,0.146549,-0.463995,1.303490,0.175462,-0.483919,1.277194,0.232947,-0.413643,1.271710,0.233873,,,,-0.444400,1.269373,0.187347,-0.427323,1.253936,0.164718,,,,-0.460384,1.228602,0.199234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456387,1.243054,0.192033,,,,,,,,,,,,,,,,,,,,,,,,
309,2.575000,-0.346505,0.926692,-0.086451,0.117059,-0.459549,1.267465,0.191791,0.000221,-0.519417,1.264031,0.146675,0.193558,-0.464475,1.303574,0.175720,0.003507,-0.484412,1.277782,0.233374,0.000001,-0.414141,1.271965,0.234114,0.041511,-0.462194,1.229356,0.200163,0.000000,-0.444678,1.270593,0.187739,0.000001,-0.427525,1.254957,0.164750,0.000001,-0.518774,1.263560,0.146557,-0.463683,1.303106,0.175337,-0.483766,1.276991,0.232916,-0.413431,1.271388,0.233827,,,,-0.444203,1.269056,0.187387,-0.427166,1.253638,0.164710,,,,-0.460180,1.228314,0.199095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456321,1.242797,0.192055,,,,,,,,,,,,,,,,,,,,,,,,
310,2.583333,-0.345829,0.926904,-0.087244,0.116793,-0.459325,1.267088,0.191867,0.000221,-0.519194,1.263686,0.146750,0.193558,-0.464190,1.303181,0.175743,0.003507,-0.484177,1.277507,0.233432,0.000001,-0.413915,1.271576,0.234189,0.041511,-0.462033,1.228995,0.200295,0.000000,-0.444448,1.270185,0.187812,0.000001,-0.427318,1.254489,0.164849,0.000001,-0.518597,1.263222,0.146511,-0.463554,1.302772,0.175260,-0.483639,1.276779,0.232839,-0.413347,1.271301,0.233818,,,,-0.444064,1.268828,0.187297,-0.427002,1.253224,0.164694,,,,-0.460128,1.228127,0.199083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456271,1.242349,0.192116,,,,,,,,,,,,,,,,,,,,,,,,
311,2.591667,-0.344543,0.927321,-0.087875,0.116811,-0.459137,1.266644,0.191886,0.000207,-0.518988,1.263375,0.146736,0.296784,-0.463891,1.302738,0.175731,0.000000,-0.483984,1.277165,0.233428,0.012516,-0.413740,1.271037,0.234232,0.293208,-0.461958,1.228565,0.200343,0.000000,-0.444249,1.269696,0.187838,0.000001,-0.427150,1.253933,0.164897,0.000001,-0.518521,1.263025,0.146344,,,,-0.483647,1.276622,0.232676,-0.413243,1.271059,0.233730,,,,-0.443967,1.268431,0.187154,-0.426894,1.252810,0.164626,-0.463603,1.302756,0.175153,-0.460044,1.227880,0.199062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456169,1.241931,0.192137,,,,,,,,,,,,,,,,,,,,,,,,
312,2.600000,-0.344223,0.927378,-0.088830,0.116575,-0.458963,1.266232,0.191877,0.000253,-0.518805,1.262933,0.146717,0.296784,-0.463680,1.302300,0.175654,0.000000,-0.483811,1.276852,0.233393,0.012516,-0.413573,1.270662,0.234226,0.293208,-0.461820,1.228172,0.200403,0.000000,-0.444071,1.269263,0.187827,0.000001,-0.426980,1.253442,0.164919,0.000001,-0.518347,1.262479,0.146325,,,,-0.483491,1.276239,0.232624,-0.413179,1.270804,0.233675,,,,-0.443949,1.268067,0.187101,-0.426831,1.252451,0.164578,-0.463629,1.302415,0.175058,-0.460017,1.227563,0.199030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456310,1.241483,0.192146,,,,,,,,,,,,,,,,,,,,,,,,
313,2.608333,-0.344338,0.927291,-0.089604,0.116337,-0.458795,1.265912,0.191842,0.000285,-0.518632,1.262536,0.146682,0.239512,-0.463512,1.301954,0.175560,0.192764,-0.483647,1.276599,0.233339,0.000001,-0.413409,1.270414,0.234189,0.314334,-0.461651,1.227866,0.200430,0.000000,-0.443903,1.268937,0.187789,0.000001,-0.426808,1.253080,0.164909,0.000001,-0.518281,1.262064,0.146201,-0.463316,1.301747,0.174804,-0.483448,1.275966,0.232451,-0.413130,1.270592,0.233588,,,,-0.443911,1.267594,0.186852,-0.426760,1.252180,0.164448,,,,-0.459663,1.227322,0.199065,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.434183,1.259677,0.176837,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2.616667,-0.344522,0.927169,-0.090353,0.116185,-0.458655,1.265607,0.191784,0.000283,-0.518482,1.262148,0.146615,0.239512,-0.463377,1.301622,0.175444,0.192764,-0.483520,1.276353,0.233258,0.000001,-0.413281,1.270185,0.234133,0.314334,-0.461505,1.227574,0.200430,0.000000,-0.443763,1.268629,0.187729,0.000001,-0.426660,1.252740,0.164878,0.000001,-0.518236,1.261733,0.146061,-0.463287,1.301522,0.174679,-0.483436,1.275786,0.232327,-0.413135,1.270413,0.233524,,,,-0.443906,1.267359,0.186770,-0.426720,1.251901,0.164400,,,,-0.459643,1.227105,0.199017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2.625000,-0.344454,0.927115,-0.091278,0.116094,-0.458527,1.265300,0.191702,0.000312,-0.518333,1.261779,0.146510,0.223211,-0.463230,1.301287,0.175296,0.153664,-0.483409,1.276127,0.233144,0.000001,-0.413172,1.269938,0.234065,0.043244,-0.461393,1.227282,0.200414,0.000000,-0.443632,1.268310,0.187649,0.000001,-0.426523,1.252375,0.164834,0.229634,-0.518145,1.261420,0.145847,-0.462968,1.301041,0.174529,-0.483439,1.275655,0.232231,-0.413056,1.270372,0.233221,,,,-0.444075,1.266914,0.186460,-0.426655,1.251719,0.164452,,,,-0.460016,1.226894,0.198849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456922,1.240015,0.192044,,,,,,,,,,,,,,,,,,,,,,,,
316,2.633333,-0.344581,0.926990,-0.092142,0.116032,-0.458423,1.265013,0.191616,0.000297,-0.518206,1.261409,0.146401,0.284934,-0.463121,1.300972,0.175147,0.317680,-0.483325,1.275908,0.233028,0.036674,-0.413088,1.269729,0.233994,0.093346,-0.461289,1.227010,0.200392,0.000000,-0.443526,1.268018,0.187565,0.000001,-0.426404,1.252046,0.164786,0.271181,-0.518072,1.261071,0.145786,-0.462998,1.300836,0.174490,-0.483460,1.275523,0.232155,-0.413092,1.270216,0.233230,,,,-0.444069,1.266735,0.186434,-0.426573,1.251496,0.164339,,,,-0.459662,1.226816,0.198948,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.434059,1.258891,0.176555,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2.641667,-0.344912,0.926808,-0.093111,0.115728,-0.458348,1.264746,0.191549,0.000317,-0.518126,1.261019,0.146337,0.284934,-0.463062,1.300668,0.175004,0.317680,-0.483260,1.275717,0.232936,0.036674,-0.413020,1.269572,0.233921,0.093346,-0.461198,1.226761,0.200405,0.000000,-0.443453,1.267749,0.187494,0.000001,-0.426321,1.251737,0.164750,0.271181,-0.518134,1.260640,0.145956,-0.463042,1.300673,0.174451,-0.483506,1.275364,0.232124,-0.413120,1.270112,0.233220,,,,-0.444156,1.266502,0.186520,-0.426574,1.251274,0.164340,,,,-0.459671,1.226645,0.198967,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.434096,1.258826,0.176640,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2.650000,-0.345195,0.926644,-0.094126,0.115376,-0.458305,1.264502,0.191496,0.000359,-0.518080,1.260654,0.146290,0.593474,-0.463030,1.300385,0.174870,0.362919,-0.483222,1.275557,0.232857,0.129419,-0.412980,1.269437,0.233858,0.220962,-0.461142,1.226535,0.200435,0.000000,-0.443410,1.267501,0.187433,0.000001,-0.426273,1.251444,0.164726,0.365112,-0.518194,1.260373,0.146019,-0.462915,1.300679,0.174317,-0.483531,1.275184,0.232133,-0.413228,1.269919,0.233298,,,,-0.444214,1.266347,0.186553,-0.426667,1.251091,0.164375,,,,-0.460047,1.226464,0.198928,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.434140,1.258582,0.176653,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2.658333,-0.345479,0.926501,-0.094800,0.115124,-0.458297,1.264275,0.191479,0.000338,-0.518071,1.260334,0.146280,0.593474,-0.463038,1.300131,0.174799,0.362919,-0.483217,1.275382,0.232824,0.129419,-0.412973,1.269294,0.233833,0.220962,-0.461118,1.226321,0.200477,0.000000,-0.443404,1.267274,0.187412,0.000001,-0.426260,1.251190,0.164729,0.365112,-0.518261,1.260223,0.146134,-0.463199,1.300316,0.174593,-0.483573,1.275070,0.232227,-0.413288,1.269819,0.233377,,,,-0.444280,1.266232,0.186670,-0.426781,1.250942,0.164505,,,,-0.459548,1.225676,0.198683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456090,1.239735,0.191808,,,,,,,,,,,,,,,,,,,,,,,,
320,2.666667,-0.345765,0.926369,-0.095310,0.114906,-0.458316,1.264088,0.191494,0.000337,-0.518092,1.260065,0.146304,0.727130,-0.463075,1.299922,0.174772,0.579190,-0.483239,1.275232,0.232828,0.292391,-0.412991,1.269177,0.233838,0.229954,-0.461119,1.226143,0.200537,0.000000,-0.443425,1.267089,0.187422,0.000001,-0.426275,1.250986,0.164756,0.416344,-0.518356,1.260133,0.146291,-0.463305,1.300271,0.174722,-0.483683,1.274960,0.232349,-0.413365,1.269758,0.233497,,,,-0.444341,1.266172,0.186789,-0.426841,1.250906,0.164640,,,,-0.458899,1.225803,0.199133,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.434269,1.258435,0.176909,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2.675000,-0.346193,0.926202,-0.095282,0.114988,-0.458375,1.263944,0.191530,0.000320,-0.518143,1.259865,0.146335,0.727130,-0.463165,1.299773,0.174807,0.579190,-0.483311,1.275066,0.232861,0.292391,-0.413058,1.269077,0.233878,0.229954,-0.461143,1.225996,0.200573,0.000000,-0.443485,1.266959,0.187459,0.000001,-0.426319,1.250871,0.164795,0.416344,-0.518455,1.260195,0.146276,-0.463756,1.300247,0.175010,-0.483814,1.274936,0.232556,-0.413469,1.269682,0.233660,,,,-0.444418,1.266121,0.186937,-0.426937,1.250907,0.164764,,,,-0.458947,1.225827,0.199306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2.683333,-0.346563,0.926066,-0.095160,0.115068,-0.458447,1.263825,0.191589,0.000323,-0.518210,1.259705,0.146392,0.444807,-0.463266,1.299654,0.174872,0.124632,-0.483393,1.274920,0.232922,0.453357,-0.413136,1.268988,0.233939,0.222870,-0.461184,1.225874,0.200626,0.000000,-0.443560,1.266853,0.187519,0.000001,-0.426379,1.250784,0.164853,0.350622,-0.518559,1.260137,0.146411,-0.463840,1.300225,0.175204,-0.483895,1.274854,0.232714,-0.413546,1.269624,0.233763,,,,-0.444514,1.266085,0.187066,-0.427022,1.250857,0.164910,,,,-0.458983,1.225759,0.199388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2.691667,-0.346978,0.925911,-0.095042,0.115162,-0.458542,1.263748,0.191678,0.000363,-0.518299,1.259580,0.146477,0.444807,-0.463393,1.299575,0.174966,0.124632,-0.483500,1.274813,0.233011,0.453357,-0.413237,1.268946,0.234031,0.222870,-0.461244,1.225793,0.200708,0.000000,-0.443657,1.266791,0.187609,0.000001,-0.426461,1.250740,0.164941,0.350622,-0.518635,1.260096,0.146579,-0.464171,1.300484,0.175508,-0.484105,1.274897,0.232943,-0.413630,1.269614,0.233936,,,,-0.444592,1.266089,0.187252,-0.427094,1.250839,0.165085,,,,-0.459696,1.225339,0.199146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.455907,1.239922,0.192201,,,,,,,,,,,,,,,,,,,,,,,,
324,2.700000,-0.347537,0.925717,-0.094626,0.115376,-0.458647,1.263702,0.191784,0.000307,-0.518397,1.259489,0.146578,0.334382,-0.463544,1.299534,0.175099,0.000001,-0.483622,1.274703,0.233125,0.347346,-0.413351,1.268927,0.234144,0.251958,-0.461300,1.225736,0.200786,0.000000,-0.443766,1.266767,0.187719,0.236398,-0.426548,1.250756,0.165040,0.143694,-0.518709,1.260054,0.146742,-0.464251,1.300459,0.175670,-0.484266,1.274803,0.233145,-0.413712,1.269581,0.234108,,,,-0.444426,1.266384,0.187686,-0.427306,1.251094,0.165251,,,,-0.459691,1.225276,0.199299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.455858,1.239961,0.192302,,,,,,,,,,,,,,,,,,,,,,,,
325,2.708333,-0.347500,0.925725,-0.094264,0.115725,-0.458746,1.263621,0.191913,0.000242,-0.518477,1.259446,0.146679,0.334382,-0.463639,1.299469,0.175259,0.000001,-0.483738,1.274582,0.233254,0.347346,-0.413467,1.268811,0.234296,0.251958,-0.461400,1.225647,0.200879,0.000000,-0.443864,1.266691,0.187857,0.236398,-0.426635,1.250703,0.165170,0.143694,-0.518798,1.260054,0.146886,-0.464028,1.300251,0.175717,-0.484261,1.274584,0.233335,-0.413840,1.269488,0.234307,,,,-0.444519,1.266347,0.187849,-0.427247,1.250865,0.165421,,,,-0.460756,1.221664,0.196180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456605,1.239996,0.192624,,,,,,,,,,,,,,,,,,,,,,,,
326,2.716667,-0.347539,0.925726,-0.093809,0.115967,-0.458841,1.263564,0.192025,0.000280,-0.518566,1.259421,0.146780,0.247958,-0.463740,1.299427,0.175407,0.000001,-0.483841,1.274478,0.233374,0.473009,-0.413569,1.268721,0.234419,0.490315,-0.461487,1.225581,0.200953,0.000000,-0.443959,1.266641,0.187974,0.330213,-0.426724,1.250679,0.165273,0.263009,-0.518867,1.260083,0.146971,-0.464111,1.300289,0.175815,-0.484355,1.274576,0.233432,-0.413796,1.269140,0.234236,,,,-0.444556,1.266341,0.187930,-0.427339,1.250932,0.165590,,,,-0.459131,1.225517,0.199967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2.725000,-0.347488,0.925748,-0.093488,0.116199,-0.458935,1.263526,0.192129,0.000272,-0.518651,1.259417,0.146867,0.247958,-0.463831,1.299402,0.175537,0.000001,-0.483944,1.274408,0.233480,0.473009,-0.413672,1.268651,0.234535,0.490315,-0.461583,1.225536,0.201026,0.000000,-0.444052,1.266607,0.188082,0.330213,-0.426813,1.250662,0.165373,0.263009,-0.518906,1.260109,0.147011,-0.464163,1.300299,0.175907,-0.484417,1.274605,0.233490,-0.413871,1.269156,0.234302,,,,-0.444591,1.266409,0.187982,-0.427365,1.250976,0.165637,,,,-0.459165,1.225580,0.200003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2.733333,-0.347335,0.925776,-0.093469,0.116454,-0.459033,1.263530,0.192232,0.000250,-0.518728,1.259448,0.146941,0.249691,-0.463913,1.299411,0.175647,0.007938,-0.484059,1.274408,0.233574,0.388571,-0.413789,1.268633,0.234662,0.030338,-0.461695,1.225538,0.201119,0.000000,-0.444148,1.266608,0.188194,0.469435,-0.426901,1.250665,0.165489,0.410985,-0.518939,1.260159,0.147055,-0.464190,1.300310,0.175962,-0.484539,1.274783,0.233526,-0.414029,1.269561,0.234517,,,,-0.444631,1.266465,0.188029,-0.427378,1.250986,0.165614,,,,-0.459188,1.225604,0.200016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2.741667,-0.347572,0.925692,-0.093281,0.116562,-0.459115,1.263582,0.192317,0.000254,-0.518805,1.259482,0.147022,0.249691,-0.464013,1.299466,0.175745,0.007938,-0.484148,1.274431,0.233662,0.388571,-0.413875,1.268695,0.234751,0.030338,-0.461756,1.225585,0.201191,0.000000,-0.444231,1.266669,0.188281,0.469435,-0.426974,1.250744,0.165571,0.410985,-0.518983,1.260187,0.147118,-0.464219,1.300336,0.175985,-0.484562,1.274813,0.233580,-0.414050,1.269602,0.234567,,,,-0.444655,1.266500,0.188093,-0.427517,1.251264,0.165641,,,,-0.460102,1.226080,0.200188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2.750000,-0.347175,0.925799,-0.093337,0.116853,-0.459210,1.263576,0.192404,0.000253,-0.518875,1.259532,0.147070,0.305359,-0.464071,1.299468,0.175835,0.004838,-0.484262,1.274436,0.233735,0.400658,-0.413994,1.268646,0.234867,0.000001,-0.461886,1.225580,0.201267,0.000000,-0.444322,1.266653,0.188377,0.712690,-0.427063,1.250720,0.165674,0.491464,-0.519013,1.260206,0.147166,-0.464375,1.300408,0.175953,-0.484652,1.274865,0.233583,-0.414087,1.269541,0.234397,,,,-0.444590,1.266740,0.188321,-0.427417,1.251071,0.165773,,,,-0.460639,1.226340,0.200207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456795,1.240052,0.193007,,,,,,,,,,,,,,,,,,,,,,,,
331,2.758333,-0.347024,0.925883,-0.093122,0.116804,-0.459266,1.263590,0.192443,0.000237,-0.518943,1.259582,0.147122,0.319591,-0.464120,1.299490,0.175891,0.000001,-0.484305,1.274440,0.233785,0.618492,-0.414038,1.268628,0.234898,0.106756,-0.461951,1.225591,0.201292,0.000000,-0.444377,1.266664,0.188415,0.649529,-0.427129,1.250735,0.165701,0.472060,-0.519034,1.260254,0.147173,-0.464257,1.300488,0.175936,-0.484481,1.274731,0.233612,-0.413889,1.269331,0.234366,,,,-0.444664,1.266714,0.188219,-0.427481,1.251125,0.165648,,,,-0.459193,1.225616,0.200113,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.434786,1.258689,0.178033,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2.766667,-0.346896,0.925948,-0.092979,0.116782,-0.459305,1.263629,0.192478,0.000241,-0.518989,1.259650,0.147163,0.319591,-0.464152,1.299536,0.175937,0.000001,-0.484336,1.274474,0.233826,0.618492,-0.414071,1.268644,0.234928,0.106756,-0.461999,1.225628,0.201316,0.000000,-0.444416,1.266701,0.188448,0.649529,-0.427175,1.250774,0.165728,0.472060,-0.519021,1.260325,0.147193,-0.464244,1.300523,0.175948,-0.484436,1.274849,0.233606,-0.413863,1.269432,0.234349,,,,-0.444658,1.266787,0.188210,-0.427426,1.251199,0.165732,,,,-0.459185,1.225734,0.200118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2.775000,-0.346545,0.926065,-0.093004,0.116881,-0.459342,1.263685,0.192521,0.000216,-0.519018,1.259754,0.147191,0.316591,-0.464159,1.299597,0.175983,0.051658,-0.484374,1.274542,0.233865,0.386749,-0.414114,1.268662,0.234983,0.000001,-0.462065,1.225685,0.201353,0.000000,-0.444450,1.266746,0.188495,0.650500,-0.427214,1.250810,0.165777,0.505054,-0.518979,1.260436,0.147213,-0.464160,1.300545,0.175991,-0.484459,1.275095,0.233613,-0.413846,1.270034,0.234537,,,,-0.444592,1.266912,0.188223,-0.427385,1.251274,0.165748,,,,-0.460030,1.226249,0.200207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2.783333,-0.346277,0.926183,-0.092763,0.116933,-0.459353,1.263746,0.192548,0.000209,-0.519033,1.259871,0.147219,0.316591,-0.464152,1.299670,0.176031,0.051658,-0.484378,1.274593,0.233899,0.386749,-0.414120,1.268676,0.235010,0.000001,-0.462095,1.225742,0.201359,0.000000,-0.444459,1.266802,0.188524,0.650500,-0.427233,1.250870,0.165795,0.505054,-0.518932,1.260544,0.147252,-0.464107,1.300672,0.175983,-0.484327,1.275013,0.233634,-0.413777,1.270103,0.234559,,,,-0.444533,1.266993,0.188261,-0.427353,1.251373,0.165685,,,,-0.460556,1.226661,0.200271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456605,1.240392,0.192993,,,,,,,,,,,,,,,,,,,,,,,,
335,2.791667,-0.346183,0.926237,-0.092535,0.116963,-0.459337,1.263847,0.192588,0.000216,-0.519022,1.260003,0.147263,0.284020,-0.464133,1.299779,0.176088,0.022686,-0.484356,1.274678,0.233946,0.486563,-0.414100,1.268750,0.235047,0.000001,-0.462084,1.225839,0.201381,0.000000,-0.444444,1.266903,0.188563,0.727816,-0.427222,1.250979,0.165825,0.443921,-0.518853,1.260694,0.147346,-0.464054,1.300753,0.176063,-0.484231,1.275107,0.233694,-0.413745,1.270111,0.234675,,,,-0.444448,1.267029,0.188322,-0.427286,1.251529,0.165785,,,,-0.460517,1.226873,0.200414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456367,1.240743,0.193023,,,,,,,,,,,,,,,,,,,,,,,,
336,2.800000,-0.346043,0.926297,-0.092280,0.117097,-0.459300,1.263938,0.192640,0.000255,-0.518982,1.260134,0.147307,0.284020,-0.464087,1.299881,0.176161,0.022686,-0.484320,1.274749,0.234003,0.486563,-0.414065,1.268805,0.235106,0.000001,-0.462056,1.225925,0.201409,0.000000,-0.444406,1.266993,0.188618,0.727816,-0.427185,1.251079,0.165872,0.443921,-0.518720,1.260781,0.147399,-0.463949,1.300884,0.176228,-0.484131,1.275126,0.233741,-0.413629,1.270152,0.234725,,,,-0.444364,1.267055,0.188337,-0.427169,1.251535,0.165905,,,,-0.458979,1.225997,0.200279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456264,1.240787,0.193064,,,,-0.756021,0.896870,0.189370,,,,,,,,,,,,,,,,,,
337,2.808333,-0.346084,0.926294,-0.092095,0.117147,-0.459227,1.264073,0.192696,0.000260,-0.518910,1.260278,0.147365,0.293936,-0.464019,1.300021,0.176231,0.002668,-0.484247,1.274865,0.234064,0.472693,-0.413990,1.268930,0.235163,0.000001,-0.461977,1.226056,0.201452,0.000000,-0.444333,1.267131,0.188675,0.730603,-0.427111,1.251227,0.165923,0.528683,-0.518606,1.260906,0.147469,-0.463764,1.300984,0.176283,-0.483976,1.275251,0.233828,-0.413513,1.270215,0.234798,,,,-0.444285,1.267125,0.188410,-0.427036,1.251682,0.166023,,,,-0.460354,1.227068,0.200540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456127,1.240897,0.193114,,,,-0.755544,0.898468,0.187049,,,,,,,,,,,,,,,,,,
338,2.816667,-0.345737,0.926430,-0.091843,0.117298,-0.459154,1.264179,0.192763,0.000255,-0.518834,1.260454,0.147421,0.293936,-0.463920,1.300142,0.176322,0.002668,-0.484173,1.274960,0.234135,0.472693,-0.413920,1.268978,0.235239,0.000001,-0.461930,1.226159,0.201493,0.000000,-0.444257,1.267231,0.188746,0.730603,-0.427043,1.251332,0.165986,0.528683,-0.518472,1.261147,0.147562,-0.463650,1.301106,0.176432,-0.483847,1.275364,0.233922,-0.413357,1.270346,0.234843,,,,-0.444158,1.267349,0.188597,-0.426914,1.251806,0.166115,,,,-0.459235,1.226013,0.200130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.455654,1.241397,0.192897,,,,,,,,,,,,,,,,,,,,,,,,
339,2.825000,-0.345391,0.926571,-0.091524,0.117450,-0.459068,1.264300,0.192843,0.000261,-0.518746,1.260650,0.147493,0.142516,-0.463810,1.300279,0.176430,0.021536,-0.484084,1.275064,0.234221,0.449828,-0.413835,1.269036,0.235327,0.000001,-0.461869,1.226275,0.201542,0.000000,-0.444169,1.267346,0.188830,0.812363,-0.426963,1.251454,0.166058,0.493100,-0.518347,1.261381,0.147698,-0.463551,1.301212,0.176576,-0.483735,1.275440,0.234022,-0.413313,1.270361,0.235007,,,,-0.444063,1.267434,0.188703,-0.426800,1.251911,0.166204,,,,-0.462700,1.230495,0.200543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.455532,1.241550,0.192946,,,,,,,,,,,,,,,,,,,,,,,,
340,2.833333,-0.344963,0.926741,-0.091238,0.117592,-0.458970,1.264409,0.192930,0.000247,-0.518646,1.260841,0.147571,0.142516,-0.463681,1.300404,0.176545,0.021536,-0.483981,1.275161,0.234314,0.449828,-0.413738,1.269076,0.235423,0.000001,-0.461804,1.226379,0.201600,0.000000,-0.444068,1.267445,0.188921,0.812363,-0.426873,1.251556,0.166139,0.493100,-0.518270,1.261524,0.147812,-0.463467,1.301364,0.176706,-0.483633,1.275499,0.234149,-0.413224,1.270379,0.235109,,,,-0.443961,1.267514,0.188794,-0.426547,1.251873,0.166328,,,,-0.462526,1.230474,0.200687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.455694,1.241323,0.193263,,,,,,,,,,,,,,,,,,,,,,,,
