Format Version,1.23,Take Name,EXP_00B_000,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-07-06 11.22.19.717 AM,Total Frames in Take,726,Total Exported Frames,726,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
407,3.391667,-0.313697,0.932507,-0.084191,0.157914,-0.465240,1.275660,0.215268,0.000204,-0.521428,1.277507,0.165561,0.396361,-0.466859,1.312593,0.200447,0.677742,-0.492720,1.285795,0.255217,0.556052,-0.423162,1.275833,0.261125,0.000001,-0.470655,1.237474,0.221751,0.000000,-0.449942,1.278062,0.212516,0.301623,-0.431910,1.262352,0.190263,0.608907,-0.521795,1.277169,0.165642,-0.466808,1.312472,0.200289,-0.492777,1.285454,0.255028,-0.423003,1.277045,0.260640,-0.450347,1.277573,0.212551,-0.432205,1.262260,0.190254,-0.468943,1.237569,0.221018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.439007,1.271041,0.200842,,,,,,
408,3.400000,-0.313773,0.932545,-0.084206,0.157533,-0.465467,1.275640,0.215270,0.000204,-0.521692,1.277471,0.165603,0.583665,-0.467099,1.312568,0.200440,0.767137,-0.492919,1.285785,0.255236,0.771528,-0.423357,1.275828,0.261096,0.000001,-0.470876,1.237456,0.221768,0.000000,-0.450172,1.278042,0.212506,0.444599,-0.432156,1.262326,0.190244,0.790634,-0.521994,1.277204,0.165709,-0.466921,1.312461,0.200334,-0.493009,1.285660,0.255068,-0.423135,1.277076,0.260636,-0.450497,1.277596,0.212561,-0.432365,1.262336,0.190245,-0.469062,1.237591,0.221040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.441127,1.269840,0.202083,,,,,,
409,3.408333,-0.314108,0.932530,-0.083796,0.157169,-0.465681,1.275632,0.215261,0.000228,-0.521956,1.277444,0.165650,0.583665,-0.467353,1.312566,0.200448,0.767137,-0.493100,1.285741,0.255258,0.771528,-0.423526,1.275830,0.261045,0.000001,-0.471057,1.237442,0.221748,0.000000,-0.450391,1.278046,0.212483,0.444599,-0.432385,1.262352,0.190197,0.790634,-0.522180,1.277222,0.165775,-0.467117,1.312489,0.200337,-0.493090,1.285466,0.255114,-0.423260,1.277091,0.260646,-0.450695,1.277792,0.212469,-0.432660,1.262570,0.190160,-0.469178,1.237549,0.221065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.439325,1.271078,0.200849,,,,,,
410,3.416667,-0.314306,0.932558,-0.083380,0.156830,-0.465884,1.275621,0.215253,0.000266,-0.522206,1.277435,0.165696,0.733968,-0.467586,1.312562,0.200460,0.647663,-0.493270,1.285699,0.255281,0.717999,-0.423686,1.275815,0.260998,0.000001,-0.471237,1.237426,0.221725,0.000000,-0.450597,1.278044,0.212461,0.521678,-0.432605,1.262369,0.190151,0.669102,-0.522415,1.277301,0.165793,-0.467276,1.312531,0.200295,-0.493236,1.285458,0.255139,-0.423213,1.276646,0.260417,-0.450801,1.277621,0.212551,-0.432833,1.262609,0.190140,-0.469289,1.237535,0.221054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.439466,1.271056,0.200813,,,,,,
411,3.425000,-0.314417,0.932587,-0.083149,0.156559,-0.466075,1.275626,0.215250,0.000211,-0.522431,1.277439,0.165731,0.733968,-0.467795,1.312569,0.200466,0.647663,-0.493436,1.285688,0.255299,0.717999,-0.423846,1.275818,0.260966,0.000001,-0.471416,1.237427,0.221717,0.000000,-0.450790,1.278052,0.212448,0.521678,-0.432811,1.262386,0.190122,0.669102,-0.522575,1.277343,0.165805,-0.467413,1.312580,0.200304,-0.493376,1.285515,0.255150,-0.423691,1.277205,0.260726,-0.450978,1.277837,0.212443,-0.432930,1.262555,0.190229,-0.469398,1.237394,0.221126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.439621,1.271094,0.200784,,,,,,
412,3.433333,-0.314507,0.932610,-0.083010,0.156311,-0.466252,1.275647,0.215242,0.000216,-0.522637,1.277455,0.165756,0.900871,-0.467986,1.312592,0.200463,0.505512,-0.493592,1.285702,0.255308,0.804793,-0.423997,1.275842,0.260934,0.000001,-0.471583,1.237447,0.221709,0.000000,-0.450970,1.278076,0.212432,0.801600,-0.433000,1.262415,0.190094,0.742259,-0.522717,1.277411,0.165795,-0.467535,1.312610,0.200261,-0.493512,1.285618,0.255151,-0.423830,1.277287,0.260699,-0.451102,1.277931,0.212404,-0.433064,1.262634,0.190213,-0.469503,1.237449,0.221104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.439781,1.271212,0.200786,,,,,,
413,3.441667,-0.314589,0.932620,-0.082836,0.156181,-0.466419,1.275675,0.215229,0.000228,-0.522822,1.277484,0.165764,0.900871,-0.468165,1.312623,0.200458,0.505512,-0.493746,1.285717,0.255307,0.804793,-0.424146,1.275868,0.260906,0.000001,-0.471740,1.237473,0.221690,0.000000,-0.451138,1.278108,0.212414,0.801600,-0.433174,1.262455,0.190066,0.742259,-0.522850,1.277491,0.165757,-0.467619,1.312616,0.200227,-0.493680,1.285626,0.255127,-0.423957,1.277373,0.260659,-0.451219,1.278046,0.212391,-0.433196,1.262694,0.190181,-0.469619,1.237389,0.221047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.439915,1.271244,0.200746,,,,,,
414,3.450000,-0.314662,0.932609,-0.082739,0.156151,-0.466587,1.275722,0.215218,0.000235,-0.522997,1.277528,0.165760,0.946621,-0.468341,1.312671,0.200452,0.345710,-0.493910,1.285753,0.255300,0.807755,-0.424309,1.275916,0.260889,0.000001,-0.471902,1.237518,0.221673,0.000000,-0.451307,1.278158,0.212401,0.961824,-0.433343,1.262510,0.190048,0.687547,-0.522992,1.277581,0.165752,-0.467742,1.312726,0.200196,-0.493950,1.285739,0.255112,-0.424109,1.277426,0.260619,-0.451331,1.278146,0.212374,-0.433375,1.262790,0.190185,-0.469718,1.237395,0.221007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.441871,1.270173,0.201960,,,,,,
415,3.458333,-0.314933,0.932545,-0.082479,0.156126,-0.466759,1.275785,0.215204,0.000165,-0.523182,1.277575,0.165760,0.946621,-0.468540,1.312739,0.200453,0.345710,-0.494079,1.285785,0.255296,0.807755,-0.424470,1.275988,0.260865,0.000001,-0.472048,1.237576,0.221647,0.000000,-0.451481,1.278232,0.212384,0.961824,-0.433513,1.262604,0.190022,0.687547,-0.523107,1.277681,0.165754,-0.467866,1.312847,0.200151,-0.494086,1.285826,0.255100,-0.424264,1.277714,0.260452,-0.451350,1.278270,0.212248,-0.433522,1.262872,0.190128,-0.470050,1.237998,0.221049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442009,1.270266,0.201969,,,,,,
416,3.466667,-0.315007,0.932541,-0.082485,0.155991,-0.466896,1.275871,0.215169,0.000255,-0.523332,1.277648,0.165740,0.828141,-0.468685,1.312823,0.200414,0.130470,-0.494207,1.285872,0.255267,0.790753,-0.424596,1.276084,0.260819,0.000001,-0.472179,1.237662,0.221618,0.000000,-0.451619,1.278319,0.212345,0.753410,-0.433655,1.262690,0.189980,0.693004,-0.523241,1.277792,0.165722,-0.467980,1.313031,0.199950,-0.494161,1.285951,0.255079,-0.424363,1.277858,0.260405,-0.451544,1.278492,0.212186,-0.433614,1.262977,0.190083,-0.470104,1.238062,0.221038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442094,1.270400,0.201922,,,,,,
417,3.475000,-0.315055,0.932553,-0.082508,0.155811,-0.467020,1.275966,0.215138,0.000269,-0.523472,1.277732,0.165727,0.828141,-0.468815,1.312915,0.200377,0.130470,-0.494318,1.285973,0.255244,0.790753,-0.424704,1.276189,0.260774,0.000001,-0.472299,1.237758,0.221595,0.000000,-0.451744,1.278414,0.212309,0.753410,-0.433786,1.262783,0.189940,0.693004,-0.523378,1.277903,0.165745,-0.468052,1.313098,0.199961,-0.494238,1.286086,0.255071,-0.424460,1.277969,0.260349,-0.451618,1.278621,0.212158,-0.433715,1.263077,0.190053,-0.470156,1.238102,0.221017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442168,1.270561,0.201919,,,,,,
418,3.483333,-0.315148,0.932558,-0.082562,0.155568,-0.467130,1.276080,0.215103,0.000257,-0.523604,1.277826,0.165717,0.763204,-0.468936,1.313025,0.200333,0.072544,-0.494411,1.286095,0.255218,0.696164,-0.424794,1.276320,0.260721,0.000001,-0.472402,1.237873,0.221573,0.000000,-0.451855,1.278529,0.212267,0.732718,-0.433906,1.262893,0.189895,0.592815,-0.523474,1.278019,0.165762,-0.468121,1.313192,0.199922,-0.494316,1.286330,0.255051,-0.424514,1.278067,0.260319,-0.451715,1.278704,0.212122,-0.433777,1.263278,0.189925,-0.470222,1.238166,0.220935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442242,1.270745,0.201912,,,,,,
419,3.491667,-0.315021,0.932621,-0.082754,0.155342,-0.467231,1.276191,0.215087,0.000277,-0.523719,1.277935,0.165716,0.763204,-0.469027,1.313129,0.200301,0.072544,-0.494497,1.286233,0.255206,0.696164,-0.424882,1.276436,0.260692,0.000001,-0.472515,1.237988,0.221576,0.000000,-0.451956,1.278632,0.212245,0.732718,-0.434019,1.262980,0.189874,0.592815,-0.523570,1.278152,0.165793,-0.468165,1.313325,0.199940,-0.494375,1.286443,0.255078,-0.424572,1.278212,0.260309,-0.451772,1.278811,0.212141,-0.433929,1.263254,0.190058,-0.470309,1.238349,0.221011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442315,1.270875,0.201903,,,,,,
420,3.500000,-0.314914,0.932681,-0.082929,0.155108,-0.467323,1.276315,0.215083,0.000243,-0.523826,1.278057,0.165730,0.669671,-0.469112,1.313248,0.200281,0.059088,-0.494572,1.286384,0.255206,0.694638,-0.424959,1.276565,0.260674,0.000001,-0.472618,1.238117,0.221590,0.000000,-0.452048,1.278750,0.212234,0.701469,-0.434124,1.263082,0.189865,0.607671,-0.523655,1.278312,0.165851,-0.468243,1.313443,0.199978,-0.494429,1.286641,0.255125,-0.424574,1.278134,0.260443,-0.451843,1.278946,0.212141,-0.434001,1.263385,0.190082,-0.469669,1.238048,0.221176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442399,1.271062,0.201935,,,,,,
421,3.508333,-0.314993,0.932686,-0.082825,0.154970,-0.467421,1.276470,0.215099,0.000254,-0.523941,1.278208,0.165765,0.646694,-0.469220,1.313404,0.200301,0.086420,-0.494658,1.286532,0.255232,0.676930,-0.425041,1.276724,0.260676,0.000001,-0.472708,1.238271,0.221605,0.000000,-0.452147,1.278908,0.212246,0.666044,-0.434228,1.263245,0.189869,0.614254,-0.523733,1.278467,0.165884,-0.468961,1.314253,0.200518,-0.494477,1.286797,0.255194,-0.424620,1.278056,0.260222,-0.451885,1.279085,0.212138,-0.434073,1.263531,0.190077,-0.469712,1.238110,0.221146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442460,1.271198,0.201948,,,,,,
422,3.516667,-0.315063,0.932695,-0.082692,0.154845,-0.467505,1.276626,0.215122,0.000233,-0.524043,1.278363,0.165808,0.646694,-0.469316,1.313562,0.200330,0.086420,-0.494731,1.286678,0.255266,0.676930,-0.425111,1.276879,0.260685,0.000001,-0.472785,1.238425,0.221624,0.000000,-0.452234,1.279067,0.212264,0.666044,-0.434319,1.263409,0.189879,0.614254,-0.523790,1.278604,0.165942,-0.469077,1.314377,0.200604,-0.494512,1.286928,0.255239,-0.424703,1.278491,0.260405,-0.451933,1.279188,0.212129,-0.434141,1.263663,0.190108,-0.469750,1.238250,0.221200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442500,1.271372,0.201982,,,,,,
423,3.525000,-0.314967,0.932744,-0.082716,0.154731,-0.467582,1.276792,0.215164,0.000296,-0.524129,1.278538,0.165861,0.515105,-0.469387,1.313727,0.200370,0.101154,-0.494798,1.286853,0.255312,0.606938,-0.425179,1.277038,0.260719,0.000001,-0.472869,1.238593,0.221670,0.000000,-0.452310,1.279228,0.212303,0.619134,-0.434404,1.263565,0.189916,0.616880,-0.523812,1.278836,0.166074,-0.469136,1.314526,0.200697,-0.494637,1.287212,0.255321,-0.424766,1.278438,0.260263,-0.451948,1.279308,0.212216,-0.434192,1.263768,0.190162,-0.469774,1.238379,0.221259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442434,1.271622,0.201966,,,,,,
424,3.533333,-0.314885,0.932782,-0.082794,0.154628,-0.467643,1.276934,0.215206,0.000240,-0.524196,1.278683,0.165910,0.515105,-0.469441,1.313867,0.200405,0.101154,-0.494851,1.287008,0.255356,0.606938,-0.425233,1.277179,0.260755,0.000001,-0.472937,1.238737,0.221720,0.000000,-0.452371,1.279367,0.212342,0.619134,-0.434472,1.263695,0.189955,0.616880,-0.523845,1.278967,0.166146,-0.469448,1.315510,0.200379,-0.494683,1.287298,0.255390,-0.424811,1.278399,0.260403,-0.451998,1.279423,0.212252,-0.434209,1.263954,0.190254,-0.469748,1.238458,0.221265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442459,1.271817,0.202031,,,,,,
425,3.541667,-0.314798,0.932820,-0.082809,0.154571,-0.467694,1.277071,0.215258,0.000259,-0.524251,1.278831,0.165967,0.478111,-0.469486,1.314004,0.200456,0.000000,-0.494895,1.287153,0.255410,0.699733,-0.425279,1.277310,0.260802,0.000001,-0.472995,1.238876,0.221773,0.000000,-0.452421,1.279501,0.212393,0.598231,-0.434527,1.263826,0.190004,0.511901,-0.523883,1.279100,0.166221,-0.469485,1.315642,0.200466,-0.494725,1.287394,0.255465,-0.424845,1.278624,0.260387,-0.452022,1.279523,0.212348,-0.434253,1.264082,0.190316,-0.469936,1.238877,0.221257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442509,1.271893,0.202038,,,,,,
426,3.550000,-0.314846,0.932828,-0.082399,0.154645,-0.467731,1.277220,0.215316,0.000315,-0.524295,1.279007,0.166034,0.478111,-0.469533,1.314165,0.200543,0.000000,-0.494929,1.287263,0.255480,0.699733,-0.425310,1.277432,0.260854,0.000001,-0.473023,1.239018,0.221801,0.000000,-0.452459,1.279656,0.212450,0.598231,-0.434565,1.264002,0.190047,0.511901,-0.523915,1.279253,0.166271,-0.469291,1.315047,0.200960,-0.494669,1.287313,0.255512,-0.424889,1.278709,0.260481,-0.452035,1.279640,0.212383,-0.434285,1.264250,0.190344,-0.469627,1.238951,0.221262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442553,1.272205,0.202265,,,,,,
427,3.558333,-0.314852,0.932842,-0.082027,0.154744,-0.467759,1.277367,0.215380,0.000325,-0.524327,1.279183,0.166103,0.476866,-0.469568,1.314322,0.200636,0.018091,-0.494957,1.287376,0.255553,0.723254,-0.425336,1.277550,0.260917,0.000001,-0.473046,1.239160,0.221837,0.000000,-0.452488,1.279807,0.212516,0.563123,-0.434593,1.264173,0.190100,0.510559,-0.523927,1.279414,0.166349,-0.469305,1.315179,0.201038,-0.494686,1.287421,0.255582,-0.424901,1.278805,0.260537,-0.452062,1.279745,0.212444,-0.434313,1.264388,0.190438,-0.469945,1.239073,0.221287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442545,1.272354,0.202309,,,,,,
428,3.566667,-0.314817,0.932858,-0.081964,0.154751,-0.467775,1.277505,0.215454,0.000268,-0.524344,1.279331,0.166178,0.476866,-0.469582,1.314463,0.200714,0.018091,-0.494971,1.287510,0.255629,0.723254,-0.425351,1.277679,0.260989,0.000001,-0.473064,1.239297,0.221905,0.000000,-0.452504,1.279945,0.212589,0.563123,-0.434610,1.264313,0.190171,0.510559,-0.523931,1.279543,0.166486,-0.469584,1.316045,0.200727,-0.494775,1.287671,0.255677,-0.424917,1.278926,0.260632,-0.452014,1.279984,0.212610,-0.434305,1.264528,0.190516,-0.469949,1.239216,0.221356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442558,1.272493,0.202383,,,,,,
429,3.575000,-0.314631,0.932933,-0.081982,0.154667,-0.467759,1.277637,0.215529,0.000228,-0.524334,1.279486,0.166261,0.469133,-0.469553,1.314595,0.200789,0.117990,-0.494946,1.287654,0.255707,0.798931,-0.425329,1.277795,0.261059,0.000000,-0.473062,1.239432,0.221982,0.000000,-0.452488,1.280070,0.212662,0.449046,-0.434603,1.264430,0.190241,0.513306,-0.523941,1.279651,0.166577,-0.468688,1.314741,0.200890,-0.494781,1.287753,0.255768,-0.424917,1.279044,0.260760,-0.451942,1.280139,0.212689,-0.434314,1.264616,0.190586,-0.469615,1.239266,0.221425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442561,1.272654,0.202470,,,,,,
430,3.583333,-0.314447,0.933008,-0.081857,0.154658,-0.467744,1.277755,0.215612,0.000232,-0.524322,1.279638,0.166350,0.469133,-0.469526,1.314718,0.200884,0.117990,-0.494924,1.287770,0.255796,0.798931,-0.425310,1.277884,0.261138,0.000000,-0.473060,1.239549,0.222054,0.000000,-0.452472,1.280184,0.212745,0.449046,-0.434595,1.264544,0.190318,0.513306,-0.523953,1.279772,0.166651,-0.468675,1.314731,0.201186,-0.494727,1.287838,0.255853,-0.424901,1.279093,0.260809,-0.451982,1.280192,0.212791,-0.434353,1.264744,0.190633,-0.469606,1.239291,0.221461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442575,1.272712,0.202489,,,,,,
431,3.591667,-0.314578,0.933000,-0.081424,0.154666,-0.467733,1.277879,0.215690,0.000221,-0.524326,1.279778,0.166445,0.506345,-0.469533,1.314853,0.200991,0.000000,-0.494905,1.287853,0.255890,0.681414,-0.425286,1.277989,0.261205,0.000001,-0.473033,1.239666,0.222104,0.000000,-0.452463,1.280316,0.212821,0.525992,-0.434586,1.264700,0.190377,0.493777,-0.523955,1.279920,0.166738,-0.468708,1.315012,0.201239,-0.494598,1.287802,0.255954,-0.424863,1.279320,0.261077,-0.451990,1.280306,0.212786,-0.434339,1.264984,0.190716,-0.470476,1.239478,0.221295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442557,1.272818,0.202538,,,,,,
432,3.600000,-0.314460,0.933073,-0.081044,0.154668,-0.467699,1.277993,0.215757,0.000257,-0.524303,1.279938,0.166526,0.506345,-0.469497,1.314978,0.201086,0.000000,-0.494860,1.287940,0.255970,0.681414,-0.425241,1.278062,0.261261,0.000001,-0.473002,1.239776,0.222143,0.000000,-0.452428,1.280429,0.212885,0.525992,-0.434559,1.264828,0.190425,0.493777,-0.523947,1.280062,0.166789,-0.468684,1.315065,0.201265,-0.494595,1.287872,0.255970,-0.424842,1.279230,0.260883,-0.451981,1.280408,0.212838,-0.434332,1.265116,0.190735,-0.469562,1.239602,0.221550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442579,1.272935,0.202560,,,,,,
433,3.608333,-0.314605,0.933046,-0.080668,0.154732,-0.467672,1.278120,0.215830,0.000205,-0.524284,1.280075,0.166608,0.557821,-0.469488,1.315114,0.201185,0.000000,-0.494832,1.288027,0.256054,0.712194,-0.425209,1.278175,0.261329,0.000001,-0.472960,1.239896,0.222190,0.000000,-0.452404,1.280565,0.212958,0.495515,-0.434531,1.264986,0.190485,0.532921,-0.523923,1.280186,0.166839,-0.468605,1.315114,0.201341,-0.494550,1.287984,0.256023,-0.424810,1.279534,0.261172,-0.451900,1.280596,0.212974,-0.434274,1.265233,0.190787,-0.470227,1.239542,0.221355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442550,1.273034,0.202561,,,,,,
434,3.616667,-0.314714,0.933005,-0.080602,0.154791,-0.467647,1.278255,0.215895,0.000202,-0.524255,1.280202,0.166670,0.557821,-0.469471,1.315251,0.201254,0.000000,-0.494812,1.288151,0.256118,0.712194,-0.425186,1.278316,0.261397,0.000001,-0.472925,1.240029,0.222251,0.000000,-0.452379,1.280704,0.213025,0.495515,-0.434500,1.265133,0.190551,0.532921,-0.523895,1.280273,0.166845,-0.468501,1.315123,0.201402,-0.494621,1.288251,0.256041,-0.424806,1.279623,0.261180,-0.451875,1.280688,0.213012,-0.434222,1.265345,0.190812,-0.470211,1.239643,0.221358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.442538,1.273100,0.202565,,,,,,
435,3.625000,-0.314554,0.933060,-0.080557,0.154805,-0.467600,1.278359,0.215939,0.000259,-0.524207,1.280331,0.166714,0.626162,-0.469412,1.315358,0.201304,0.071916,-0.494762,1.288257,0.256164,0.767709,-0.425139,1.278400,0.261441,0.000000,-0.472890,1.240134,0.222289,0.000000,-0.452331,1.280804,0.213069,0.511392,-0.434457,1.265231,0.190593,0.661651,-0.523858,1.280375,0.166841,-0.468494,1.315228,0.201342,-0.494595,1.288291,0.256006,-0.424774,1.279476,0.260933,-0.451863,1.280709,0.212966,-0.434222,1.265382,0.190783,-0.469497,1.239881,0.221556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.440913,1.274151,0.201458,,,,,,
436,3.633333,-0.314372,0.933134,-0.080296,0.154865,-0.467549,1.278448,0.215964,0.000247,-0.524158,1.280466,0.166743,0.660457,-0.469351,1.315456,0.201351,0.183525,-0.494707,1.288330,0.256196,0.692363,-0.425086,1.278449,0.261464,0.000000,-0.472850,1.240221,0.222291,0.000000,-0.452279,1.280890,0.213095,0.544891,-0.434412,1.265325,0.190608,0.707294,-0.523830,1.280490,0.166826,-0.468535,1.315439,0.201321,-0.494500,1.288212,0.256001,-0.424772,1.279535,0.260923,-0.451876,1.280743,0.212945,-0.434220,1.265494,0.190751,-0.469489,1.239963,0.221559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.440946,1.274211,0.201510,,,,,,
437,3.641667,-0.314463,0.933114,-0.080008,0.154951,-0.467519,1.278548,0.215980,0.000219,-0.524131,1.280578,0.166761,0.660457,-0.469332,1.315564,0.201387,0.183525,-0.494678,1.288400,0.256218,0.692363,-0.425055,1.278536,0.261478,0.000000,-0.472809,1.240316,0.222286,0.000000,-0.452250,1.280996,0.213111,0.544891,-0.434379,1.265449,0.190616,0.707294,-0.523815,1.280589,0.166813,-0.468494,1.315522,0.201329,-0.494477,1.288318,0.255976,-0.424735,1.279831,0.261142,-0.451876,1.280849,0.212896,-0.434190,1.265614,0.190729,-0.470161,1.239879,0.221310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.440862,1.274249,0.201440,,,,,,
438,3.650000,-0.314512,0.933111,-0.079762,0.154996,-0.467478,1.278644,0.215991,0.000229,-0.524094,1.280686,0.166778,0.705383,-0.469299,1.315666,0.201416,0.000000,-0.494636,1.288472,0.256236,0.611578,-0.425011,1.278617,0.261486,0.000001,-0.472761,1.240408,0.222280,0.000000,-0.452210,1.281096,0.213123,0.539570,-0.434338,1.265562,0.190619,0.758129,-0.523801,1.280686,0.166806,-0.468453,1.315519,0.201299,-0.494382,1.288382,0.255957,-0.424745,1.279923,0.261115,-0.451800,1.280975,0.212951,-0.434158,1.265676,0.190733,-0.470386,1.240064,0.221225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.440855,1.274312,0.201429,,,,,,
439,3.658333,-0.314336,0.933190,-0.079631,0.154947,-0.467423,1.278716,0.215989,0.000260,-0.524047,1.280792,0.166787,0.705383,-0.469234,1.315743,0.201425,0.000000,-0.494571,1.288543,0.256242,0.611578,-0.424948,1.278663,0.261478,0.000001,-0.472718,1.240480,0.222268,0.000000,-0.452155,1.281164,0.213119,0.539570,-0.434291,1.265630,0.190608,0.758129,-0.523806,1.280742,0.166808,-0.468422,1.315558,0.201305,-0.494365,1.288440,0.255957,-0.424723,1.279748,0.260871,-0.451817,1.280998,0.212883,-0.434145,1.265725,0.190713,-0.470131,1.239971,0.221283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.440872,1.274408,0.201412,,,,,,
440,3.666667,-0.314226,0.933236,-0.079556,0.154933,-0.467374,1.278781,0.215985,0.000241,-0.524001,1.280878,0.166786,0.754041,-0.469178,1.315811,0.201427,0.181187,-0.494517,1.288607,0.256240,0.626565,-0.424896,1.278711,0.261470,0.000000,-0.472677,1.240545,0.222257,0.000000,-0.452105,1.281226,0.213114,0.614605,-0.434247,1.265693,0.190598,0.891672,-0.523781,1.280768,0.166772,-0.468404,1.315596,0.201266,-0.494340,1.288476,0.255938,-0.424657,1.279783,0.260804,-0.451790,1.281093,0.212936,-0.434161,1.265709,0.190663,-0.470369,1.240172,0.221196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.440835,1.274415,0.201378,,,,,,
441,3.675000,-0.314040,0.933323,-0.079444,0.154842,-0.467329,1.278827,0.215969,0.000271,-0.523966,1.280956,0.166784,0.754041,-0.469122,1.315860,0.201420,0.181187,-0.494458,1.288653,0.256233,0.626565,-0.424840,1.278730,0.261444,0.000000,-0.472645,1.240592,0.222234,0.000000,-0.452060,1.281266,0.213095,0.614605,-0.434213,1.265731,0.190571,0.891672,-0.523797,1.280816,0.166792,-0.468380,1.315646,0.201244,-0.494323,1.288470,0.255920,-0.424637,1.279801,0.260805,-0.451777,1.281032,0.212829,-0.434179,1.265745,0.190650,-0.470375,1.240192,0.221195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.440846,1.274448,0.201379,,,,,,
